Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,CustomerStoreDistance
1/10/2008 14:34,340,N16 0LA,NW5 2QH,510,15,6,2,1.5,Yes,80,No,4222.020014
1/10/2008 14:35,173,W1U 7HS,SW1P 3AU,455,15,5,1,2,No,120,Yes,2575.428702
1/10/2008 14:47,211,WD7 7NP,W10 6HQ,505,15,5,2,2,Yes,80,Yes,19892.14041
1/10/2008 14:48,203,E1 1BU,SE1 2BN,460,15,5,2,1.5,No,80,Yes,2377.691738
1/10/2008 14:52,289,W2 5AH,W10 6HQ,470,15,6,1,1.5,Yes,40,Yes,1253.459612
1/10/2008 14:53,303,SW8 3JW,SW18 1NN,570,15,6,1,1.5,No,300,Yes,3499.573688
1/10/2008 14:55,198,EC1Y 8JH,SE1 2BN,450,15,5,2,1.5,Yes,120,No,2938.070966
1/10/2008 15:01,72,NW8 8EP,NW5 2QH,515,15,4,2,2,Yes,300,No,3748.758728
1/10/2008 15:05,147,W1H 4LQ,W10 6HQ,430,15,5,1,1.5,Yes,80,Yes,3166.142132
1/10/2008 15:09,293,E12 5BP,SE8 3JD,530,15,6,1,1.5,Yes,120,Yes,9122.448027
1/10/2008 15:10,347,E6 1LA,SE8 3JD,540,15,6,2,1.5,No,80,Yes,7770.045302
1/10/2008 15:17,348,WC1X 8TZ,SE1 2BN,490,15,6,2,1.5,No,80,No,4070.994964
1/10/2008 15:42,360,WC2A 2HF,SW1P 3AU,615,15,6,2,2,Yes,300,No,1781.738758
1/10/2008 15:47,296,E2 9BU,SE1 2BN,540,15,6,1,1.5,Yes,300,No,3797.099551
1/10/2008 16:00,361,KT7 0QQ,W4 3PH,525,15,6,2,2,No,40,Yes,10928.54707
1/10/2008 16:01,318,EC4Y 8DT,SW1V 4QQ,485,15,6,1,2,No,120,No,3799.384819
1/10/2008 16:03,361,W1F 7NX,SW1V 4QQ,525,15,6,2,2,No,40,Yes,2660.74219
1/10/2008 16:15,294,SW1W 8EZ,SW1V 4QQ,480,15,6,1,1.5,Yes,120,No,908.4415226
1/10/2008 16:32,310,EC4M 9BR,E2 0RY,505,15,6,1,2,Yes,120,No,3804.05389
1/10/2008 16:34,211,SE25 5AG,SW12 9HD,505,15,5,2,2,Yes,80,Yes,7132.344986
1/10/2008 16:34,319,SW4 0JL,SW12 9HD,595,15,6,1,2,No,300,Yes,2507.558574
1/10/2008 16:46,14,WC2E 7NA,SW1P 3AU,360,15,4,1,1.5,No,120,No,1200.730195
1/10/2008 16:50,340,N7 0SJ,N17 6QA,510,15,6,2,1.5,Yes,80,No,5684.463915
1/10/2008 16:59,337,EC1A 7JQ,E2 0RY,520,15,6,2,1.5,Yes,40,Yes,3909.536162
1/10/2008 17:15,340,W1W 8QG,SW1P 3AU,510,15,6,2,1.5,Yes,80,No,1967.893544
1/10/2008 17:17,311,WC1H 9EP,SW1P 3AU,615,15,6,1,2,Yes,300,Yes,2893.732883
1/10/2008 17:26,358,W1D 5BH,NW5 2QH,555,15,6,2,2,Yes,120,No,4300.634488
1/10/2008 17:27,214,EC4A 2LT,SW1P 3AU,475,15,5,2,2,Yes,120,No,1944.63467
1/10/2008 17:28,223,N1 6AD,SW1P 3AU,565,15,5,2,2,No,300,Yes,4181.489926
1/10/2008 17:48,348,W1T 1QY,SW1P 3AU,490,15,6,2,1.5,No,80,No,1916.157092
1/10/2008 17:59,59,EC4Y 8JJ,SE1 2BN,440,15,4,2,1.5,No,80,Yes,2914.898626
1/10/2008 18:07,356,CR7 8RY,CR7 8LE,535,15,6,2,2,Yes,80,No,218.357505
1/10/2008 18:11,319,NW3 2AE,NW5 2QH,595,15,6,1,2,No,300,Yes,1999.072285
1/10/2008 18:12,75,E1 6AG,SE1 2BN,465,15,4,2,2,No,80,Yes,2135.070256
1/10/2008 18:16,24,EC1R 5DU,SE1 2BN,465,15,4,1,2,Yes,300,No,3745.601821
1/10/2008 18:19,195,W12 9DH,W4 3PH,480,15,5,2,1.5,Yes,80,Yes,3587.607141
1/10/2008 18:20,357,W1K 4PU,SW1V 4QQ,605,15,6,2,2,Yes,120,Yes,2451.123212
1/10/2008 18:31,79,N20 8NX,N3 1DH,545,15,4,2,2,No,300,Yes,3270.846985
1/10/2008 18:31,163,E14 8EZ,E2 0RY,455,15,5,1,2,Yes,80,Yes,2424.680804
1/10/2008 18:32,12,EC4R 9AY,SW1P 3AU,340,15,4,1,1.5,No,80,No,3331.508517
1/10/2008 18:35,23,EC1R 0EG,NW5 2QH,515,15,4,1,2,Yes,300,Yes,3809.835298
1/10/2008 18:54,169,EC3R 6DB,SW1P 3AU,395,15,5,1,2,No,40,Yes,3170.774196
1/10/2008 18:55,198,SW19 5BA,SW18 1NN,450,15,5,2,1.5,Yes,120,No,4227.975875
1/10/2008 19:01,176,SE20 7EU,SE8 3JD,465,15,5,1,2,No,300,No,7908.901441
1/10/2008 19:02,214,E3 5SN,SE8 3JD,475,15,5,2,2,Yes,120,No,5529.528913
1/10/2008 19:12,165,SW13 9LW,W4 3PH,475,15,5,1,2,Yes,120,Yes,2420.261556
1/10/2008 19:12,208,E8 4QJ,E2 0RY,490,15,5,2,1.5,No,300,No,1363.85923
1/10/2008 19:19,162,EC4Y 1AA,SW1P 3AU,365,15,5,1,2,Yes,40,No,1963.444422
1/10/2008 19:22,217,SE27 9QY,SE8 3JD,445,15,5,2,2,No,40,Yes,7551.081048
1/10/2008 19:24,356,SW16 6LQ,CR7 8LE,535,15,6,2,2,Yes,80,No,4283.700386
1/10/2008 19:26,62,EC4R 9AY,E2 0RY,410,15,4,2,1.5,No,120,No,3367.677093
1/10/2008 19:35,173,SE5 8QU,SE1 2BN,455,15,5,1,2,No,120,Yes,3286.568119
1/10/2008 19:39,368,EC1A 9DY,SE1 2BN,595,15,6,2,2,No,300,No,2977.295753
1/10/2008 19:51,367,E1 8AZ,SE1 2BN,645,15,6,2,2,No,300,Yes,1261.727387
1/10/2008 19:55,289,RM10 8QS,E2 0RY,470,15,6,1,1.5,Yes,40,Yes,13529.93695
1/10/2008 20:13,348,N1 9DU,SW1V 4QQ,490,15,6,2,1.5,No,80,No,4872.459133
1/10/2008 20:13,300,E2 0RY,E2 0RY,440,15,6,1,1.5,No,80,No,0
1/10/2008 20:16,357,N5 2LL,N17 6QA,605,15,6,2,2,Yes,120,Yes,4198.010124
1/10/2008 20:36,294,SW8 1RB,SW1P 3AU,480,15,6,1,1.5,Yes,120,No,2241.261252
1/10/2008 20:37,67,SW1P 1DN,SE1 2BN,485,15,4,2,2,Yes,80,Yes,4736.936246
1/10/2008 20:41,159,SE25 6EF,SE8 3JD,490,15,5,1,1.5,No,300,Yes,9860.345684
1/10/2008 20:50,356,W1J 7QQ,SW1P 3AU,535,15,6,2,2,Yes,80,No,1314.543647
1/10/2008 20:52,61,N1 9NL,SW1P 3AU,460,15,4,2,1.5,No,120,Yes,3374.618497
1/10/2008 21:00,320,W1H 7PP,SW1P 3AU,545,15,6,1,2,No,300,No,2669.04777
1/10/2008 21:13,289,KT4 7NY,SW18 1NN,470,15,6,1,1.5,Yes,40,Yes,9430.496965
1/10/2008 21:19,351,SE22 9JA,SE8 3JD,620,15,6,2,1.5,No,300,Yes,4632.807032
1/10/2008 21:22,157,W1W 7QL,SW1V 4QQ,430,15,5,1,1.5,No,120,Yes,3162.781213
1/10/2008 21:30,208,N2 9EY,N17 6QA,490,15,5,2,1.5,No,300,No,5970.490767
1/10/2008 21:32,3,SE1 2JX,SE1 2BN,410,15,4,1,1.5,Yes,80,Yes,434.2222933
1/10/2008 21:37,194,E12 5BP,E7 8NW,390,15,5,2,1.5,Yes,40,No,1249.739573
1/10/2008 21:38,176,EC2A 2ER,SW1P 3AU,465,15,5,1,2,No,300,No,3809.845404
1/10/2008 21:39,168,SW1A 2NH,SW1V 4QQ,485,15,5,1,2,Yes,300,No,1855.225054
1/10/2008 21:45,339,WC2B 5JS,SW1P 3AU,560,15,6,2,1.5,Yes,80,Yes,1455.75307
1/10/2008 21:54,204,WC2N 5PH,SW1P 3AU,410,15,5,2,1.5,No,80,No,807.69363
1/10/2008 22:01,352,EC1V 4JP,NW5 2QH,570,15,6,2,1.5,No,300,No,3861.384726
1/10/2008 22:02,297,N3 1DH,N17 6QA,450,15,6,1,1.5,No,40,Yes,8702.126005
1/10/2008 22:28,342,SW16 1DA,SW18 1NN,530,15,6,2,1.5,Yes,120,No,5714.007088
1/10/2008 22:33,338,SE5 8DH,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,5219.208561
1/10/2008 22:36,314,W1D 3RZ,SW1V 4QQ,425,15,6,1,2,No,40,No,2765.480248
1/10/2008 22:43,303,NW5 2TG,SW1P 3AU,570,15,6,1,1.5,No,300,Yes,5646.057031
1/10/2008 22:48,51,SW1P 1DN,SE1 2BN,460,15,4,2,1.5,Yes,80,Yes,4736.936246
1/10/2008 22:55,157,N3 1DH,N3 1DH,430,15,5,1,1.5,No,120,Yes,0
1/10/2008 23:02,167,W1D 3TA,NW5 2QH,535,15,5,1,2,Yes,300,Yes,3969.416708
1/10/2008 23:10,199,CR0 2SS,SW18 1NN,560,15,5,2,1.5,Yes,300,Yes,10312.07957
1/10/2008 23:15,76,SE1 3XB,SE1 2BN,415,15,4,2,2,No,80,No,801.5247969
1/10/2008 23:29,354,EC1M 6BH,SE1 2BN,495,15,6,2,2,Yes,40,No,3126.778054
1/10/2008 23:37,355,WC1E 7HJ,SW1V 4QQ,585,15,6,2,2,Yes,80,Yes,3537.017105
1/11/2008 0:00,346,SE14 6AF,E2 0RY,450,15,6,2,1.5,No,40,No,6021.144409
1/11/2008 0:11,72,EC4V 4EG,SW1V 4QQ,515,15,4,2,2,Yes,300,No,3729.298057
1/11/2008 0:13,169,WC2E 7LJ,SE1 2BN,395,15,5,1,2,No,40,Yes,3858.420013
1/11/2008 0:19,163,E6 3BD,E7 8NW,455,15,5,1,2,Yes,80,Yes,1270.940203
1/11/2008 0:23,357,N7 9EF,E2 0RY,605,15,6,2,2,Yes,120,Yes,5700.302448
1/11/2008 0:29,152,SW4 6DZ,SW12 9HD,460,15,5,1,1.5,Yes,300,No,2836.093264
1/11/2008 0:52,175,NW5 2TG,W10 6HQ,515,15,5,1,2,No,300,Yes,6061.629154
1/11/2008 0:56,56,SE25 4UF,SE8 3JD,490,15,4,2,1.5,Yes,300,No,9988.697713
1/11/2008 1:10,308,EC1R 3BL,SE1 2BN,485,15,6,1,2,Yes,80,No,3680.246323
1/11/2008 1:22,64,SE1 9JH,SW1P 3AU,470,15,4,2,1.5,No,300,No,2111.88494
1/11/2008 1:29,176,EC1M 6BH,E2 0RY,465,15,5,1,2,No,300,No,4051.632387
1/11/2008 1:31,16,E1 6AG,SW1P 3AU,420,15,4,1,1.5,No,300,No,4216.767601
1/11/2008 1:36,147,SW19 3TA,KT2 5AU,430,15,5,1,1.5,Yes,80,Yes,6909.836829
1/11/2008 1:40,203,WC1R 4PZ,NW5 2QH,460,15,5,2,1.5,No,80,Yes,3796.273041
1/11/2008 1:46,13,SE15 4HY,SE1 2BN,410,15,4,1,1.5,No,120,Yes,4130.139223
1/11/2008 1:48,319,E2 9LY,SE1 2BN,595,15,6,1,2,No,300,Yes,3656.546595
1/11/2008 2:02,291,SW8 1XX,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,4349.860343
1/11/2008 2:02,317,EC1A 7JQ,SE1 2BN,535,15,6,1,2,No,120,Yes,2948.286451
1/11/2008 2:02,316,EC1M 4DR,E2 0RY,465,15,6,1,2,No,80,No,3990.271294
1/11/2008 2:08,342,EC2M 7NX,SW1P 3AU,530,15,6,2,1.5,Yes,120,No,3720.972991
1/11/2008 2:11,314,N7 0BP,NW5 2QH,425,15,6,1,2,No,40,No,495.7912867
1/11/2008 2:13,367,EC1N 8JJ,NW5 2QH,645,15,6,2,2,No,300,Yes,3824.012814
1/11/2008 2:15,298,W4 5TF,W10 6HQ,400,15,6,1,1.5,No,40,No,4773.628913
1/11/2008 2:17,75,CR7 7JJ,SW18 1NN,465,15,4,2,2,No,80,Yes,9859.965517
1/11/2008 2:21,353,CR0 4HA,SW18 1NN,545,15,6,2,2,Yes,40,Yes,12400.95404
1/11/2008 2:39,304,CR7 7JJ,CR7 8LE,520,15,6,1,1.5,No,300,No,565.1061847
1/11/2008 2:40,194,WC2B 5TB,SW1P 3AU,390,15,5,2,1.5,Yes,40,No,1641.927221
1/11/2008 2:41,289,EC3V 1LR,E2 0RY,470,15,6,1,1.5,Yes,40,Yes,3194.001409
1/11/2008 2:47,222,CR0 1QD,SW18 1NN,455,15,5,2,2,No,120,No,12155.31892
1/11/2008 2:59,165,W3 9DJ,W4 3PH,475,15,5,1,2,Yes,120,Yes,2517.821479
1/11/2008 3:01,71,SE22 8EW,SE8 3JD,565,15,4,2,2,Yes,300,Yes,4293.577063
1/11/2008 3:01,221,SW13 9LW,W10 6HQ,505,15,5,2,2,No,120,Yes,5738.879333
1/11/2008 3:02,150,SW1W 8EZ,SW1V 4QQ,400,15,5,1,1.5,Yes,120,No,908.4415226
1/11/2008 3:14,318,E1 8AH,E2 0RY,485,15,6,1,2,No,120,No,2631.041239
1/11/2008 3:25,312,W1F 7QY,SW1P 3AU,565,15,6,1,2,Yes,300,No,1504.549434
1/11/2008 3:26,363,SW16 1DA,SW18 1NN,565,15,6,2,2,No,80,Yes,5714.007088
1/11/2008 3:29,64,CR7 8LE,SW18 1NN,470,15,4,2,1.5,No,300,No,10219.85152
1/11/2008 3:30,31,SW18 1TF,SW18 1NN,495,15,4,1,2,No,300,Yes,835.6416696
1/11/2008 3:41,349,NW1 1BX,SW1P 3AU,560,15,6,2,1.5,No,120,Yes,3252.479823
1/11/2008 3:41,311,SE25 6EB,SE8 3JD,615,15,6,1,2,Yes,300,Yes,9983.016829
1/11/2008 3:47,63,TW10 6RN,W4 3PH,520,15,4,2,1.5,No,300,Yes,3885.859493
1/11/2008 4:07,340,EC3R 6DB,E2 0RY,510,15,6,2,1.5,Yes,80,No,3552.957782
1/11/2008 4:09,294,WC2E 8RF,SE1 2BN,480,15,6,1,1.5,Yes,120,No,3903.211626
1/11/2008 4:13,298,WC2E 7LJ,SE1 2BN,400,15,6,1,1.5,No,40,No,3858.420013
1/11/2008 4:31,70,N1 6AD,E2 0RY,455,15,4,2,2,Yes,120,No,2908.913543
1/11/2008 4:34,198,NW5 1SP,N17 6QA,450,15,5,2,1.5,Yes,120,No,6387.213634
1/11/2008 4:37,70,E2 8QY,NW5 2QH,455,15,4,2,2,Yes,120,No,5401.565421
1/11/2008 4:43,297,E17 9LP,E2 0RY,450,15,6,1,1.5,No,40,Yes,6532.10724
1/11/2008 5:04,337,N16 8RY,NW5 2QH,520,15,6,2,1.5,Yes,40,Yes,3850.665527
1/11/2008 5:05,175,SE11 5JA,SE1 2BN,515,15,5,1,2,No,300,Yes,3790.201182
1/11/2008 5:17,337,SW14 7QR,KT2 5AU,520,15,6,2,1.5,Yes,40,Yes,6383.271653
1/11/2008 5:24,26,E8 4QJ,E2 0RY,325,15,4,1,2,No,40,No,1363.85923
1/11/2008 5:29,341,E1 4AA,SE8 3JD,580,15,6,2,1.5,Yes,120,Yes,4542.843273
1/11/2008 5:31,211,SE25 6HA,CR7 8LE,505,15,5,2,2,Yes,80,Yes,1367.313059
1/11/2008 5:32,80,EC3M 7AN,SE1 2BN,495,15,4,2,2,No,300,No,1629.099444
1/11/2008 5:32,147,SE14 6TJ,SE1 2BN,430,15,5,1,1.5,Yes,80,Yes,4104.202359
1/11/2008 5:51,224,EC4V 5BH,SE1 2BN,515,15,5,2,2,No,300,No,2405.873022
1/11/2008 6:04,320,N1 9HS,E2 0RY,545,15,6,1,2,No,300,No,4466.524936
1/11/2008 6:09,3,SW2 2UB,SW1P 3AU,410,15,4,1,1.5,Yes,80,Yes,5697.146303
1/11/2008 6:13,146,EC1N 8QS,NW5 2QH,340,15,5,1,1.5,Yes,40,No,4037.065518
1/11/2008 6:21,71,W1V 7LF,NW5 2QH,565,15,4,2,2,Yes,300,Yes,4350.283324
1/11/2008 6:22,315,EC4Y 8BH,SW1P 3AU,515,15,6,1,2,No,80,Yes,2161.036788
1/11/2008 6:26,316,WC1X 8TX,SW1P 3AU,465,15,6,1,2,No,80,No,2705.841089
1/11/2008 6:36,213,NW1 4EA,SW1V 4QQ,525,15,5,2,2,Yes,120,Yes,3983.725016
1/11/2008 6:42,350,EC4R 0AN,E2 0RY,510,15,6,2,1.5,No,120,No,3643.792118
1/11/2008 6:44,212,WC2B 5TB,SW1P 3AU,455,15,5,2,2,Yes,80,No,1641.927221
1/11/2008 6:47,365,W1T 2EQ,SW1P 3AU,585,15,6,2,2,No,120,Yes,2082.575809
1/11/2008 6:50,21,N1 8EQ,E2 0RY,455,15,4,1,2,Yes,120,Yes,4159.022121
1/11/2008 6:57,80,WC1H 8BS,SW1P 3AU,495,15,4,2,2,No,300,No,3013.508586
1/11/2008 7:00,304,SE15 3NX,SE1 2BN,520,15,6,1,1.5,No,300,No,3965.945663
1/11/2008 7:07,72,SW4 9DE,SW1V 4QQ,515,15,4,2,2,Yes,300,No,3630.304257
1/11/2008 7:18,366,EC1M 5NA,SW1P 3AU,535,15,6,2,2,No,120,No,2910.578121
1/11/2008 7:18,319,EC3N 1AL,SE1 2BN,595,15,6,1,2,No,300,Yes,1576.001269
1/11/2008 7:21,23,SW1A 2JR,SE1 2BN,515,15,4,1,2,Yes,300,Yes,3817.169763
1/11/2008 7:23,315,SW12 8NX,SW1V 4QQ,515,15,6,1,2,No,80,Yes,4543.734697
1/11/2008 7:25,10,SE21 7BJ,CR7 8LE,300,15,4,1,1.5,No,40,No,5655.232268
1/11/2008 7:28,354,SE23 3HN,SW12 9HD,495,15,6,2,2,Yes,40,No,6610.414359
1/11/2008 7:28,171,SE1 1TU,SW1V 4QQ,435,15,5,1,2,No,80,Yes,3958.335509
1/11/2008 7:29,337,SE13 5BU,SE1 2BN,520,15,6,2,1.5,Yes,40,Yes,6724.545189
1/11/2008 7:30,203,SE16 5EX,SE1 2BN,460,15,5,2,1.5,No,80,Yes,2523.360062
1/11/2008 7:31,346,N1 6AD,SW1P 3AU,450,15,6,2,1.5,No,40,No,4181.489926
1/11/2008 7:35,292,N7 0SF,N17 6QA,460,15,6,1,1.5,Yes,80,No,5524.671212
1/11/2008 7:35,198,EC3N 2LJ,E2 0RY,450,15,5,2,1.5,Yes,120,No,2849.662787
1/11/2008 7:43,202,N1 9AP,SW1P 3AU,370,15,5,2,1.5,No,40,No,3544.157022
1/11/2008 7:45,214,SE1 8NL,SW1V 4QQ,475,15,5,2,2,Yes,120,No,3270.10902
1/11/2008 7:55,301,EC2N 2AN,SW1P 3AU,510,15,6,1,1.5,No,120,Yes,3429.902768
1/11/2008 7:57,56,N7 0BP,E2 0RY,490,15,4,2,1.5,Yes,300,No,6292.703791
1/11/2008 8:04,155,E1 0LA,E2 0RY,410,15,5,1,1.5,No,80,Yes,1732.652591
1/11/2008 8:13,347,EC1Y 1BD,SE1 2BN,540,15,6,2,1.5,No,80,Yes,2985.050921
1/11/2008 8:15,7,E2 8AS,NW5 2QH,490,15,4,1,1.5,Yes,300,Yes,4500.115221
1/11/2008 8:15,304,EC4A 2LT,SE1 2BN,520,15,6,1,1.5,No,300,No,3258.845501
1/11/2008 8:21,3,EC1M 6BP,E2 0RY,410,15,4,1,1.5,Yes,80,Yes,4102.975506
1/11/2008 8:25,53,N16 8RY,E2 0RY,480,15,4,2,1.5,Yes,120,Yes,3862.89231
1/11/2008 8:30,318,CR0 1NF,SW12 9HD,485,15,6,1,2,No,120,No,8830.774598
1/11/2008 8:31,70,SW3 2DY,SW1V 4QQ,455,15,4,2,2,Yes,120,No,1731.652679
1/11/2008 8:35,342,E2 8QY,E2 0RY,530,15,6,2,1.5,Yes,120,No,1387.32152
1/11/2008 8:44,80,W1P 5DA,SW1V 4QQ,495,15,4,2,2,No,300,No,3800.019474
1/11/2008 8:45,157,WC2H 9EW,SW1P 3AU,430,15,5,1,1.5,No,120,Yes,1483.008092
1/11/2008 8:51,215,EC1A 9LB,SE1 2BN,585,15,5,2,2,Yes,300,Yes,3027.184996
1/11/2008 9:03,22,EC4A 4AB,SW1P 3AU,405,15,4,1,2,Yes,120,No,2440.228063
1/11/2008 9:08,342,E1 6LZ,E2 0RY,530,15,6,2,1.5,Yes,120,No,2227.583893
1/11/2008 9:20,149,SE24 0NJ,SW12 9HD,450,15,5,1,1.5,Yes,120,Yes,3179.246766
1/11/2008 9:23,175,EC1M 6BH,E2 0RY,515,15,5,1,2,No,300,Yes,4051.632387
1/11/2008 9:23,145,NW1 1HB,SW1V 4QQ,390,15,5,1,1.5,Yes,40,Yes,4644.03273
1/11/2008 9:36,215,SW8 3QH,SW1V 4QQ,585,15,5,2,2,Yes,300,Yes,1960.496111
1/11/2008 9:38,57,NW1 4EA,SW1P 3AU,400,15,4,2,1.5,No,40,Yes,2974.968907
1/11/2008 9:46,302,SE1 0LH,SW1V 4QQ,460,15,6,1,1.5,No,120,No,3414.488688
1/11/2008 10:03,347,SE14 6TY,E2 0RY,540,15,6,2,1.5,No,80,Yes,6089.177941
1/11/2008 10:13,11,EC2M 6SA,E2 0RY,390,15,4,1,1.5,No,80,Yes,3249.456878
1/11/2008 10:16,194,E3 5SN,SE1 2BN,390,15,5,2,1.5,Yes,40,No,4031.014885
1/11/2008 10:17,213,W1T 5AH,SW1V 4QQ,525,15,5,2,2,Yes,120,Yes,3715.250328
1/11/2008 10:19,224,KT6 4TW,KT2 5AU,515,15,5,2,2,No,300,No,2238.754118
1/11/2008 10:19,338,E1 1DT,SE1 2BN,470,15,6,2,1.5,Yes,40,No,1973.526032
1/11/2008 10:21,70,EC1V 0DH,SW1P 3AU,455,15,4,2,2,Yes,120,No,3234.327287
1/11/2008 10:24,345,SE20 8RZ,SE8 3JD,500,15,6,2,1.5,No,40,Yes,7648.192793
1/11/2008 10:29,337,E6 5LX,E7 8NW,520,15,6,2,1.5,Yes,40,Yes,3334.169312
1/11/2008 10:31,175,E6 5LX,E7 8NW,515,15,5,1,2,No,300,Yes,3334.169312
1/11/2008 10:37,309,EC3V 0AS,SW1P 3AU,555,15,6,1,2,Yes,120,Yes,3409.994868
1/11/2008 10:48,294,W1J 7QA,W10 6HQ,480,15,6,1,1.5,Yes,120,No,4761.561614
1/11/2008 10:56,75,EC3R 8BU,E2 0RY,465,15,4,2,2,No,80,Yes,3448.589567
1/11/2008 11:12,301,KT2 6LQ,KT2 5AU,510,15,6,1,1.5,No,120,Yes,941.7876618
1/11/2008 11:12,67,E1 6BX,SW1P 3AU,485,15,4,2,2,Yes,80,Yes,4283.613428
1/11/2008 11:17,19,WC2R 2PP,SW1P 3AU,435,15,4,1,2,Yes,80,Yes,1626.449507
1/11/2008 11:21,146,SE10 9PD,SE8 3JD,340,15,5,1,1.5,Yes,40,No,1832.540586
1/11/2008 11:28,318,W1F 7QW,SW1V 4QQ,485,15,6,1,2,No,120,No,2615.478924
1/11/2008 11:36,176,EC1M 6HW,E2 0RY,465,15,5,1,2,No,300,No,3958.207296
1/11/2008 11:37,66,SW7 4SS,SW1P 3AU,395,15,4,2,2,Yes,40,No,3698.058409
1/11/2008 11:39,216,N19 5DF,N17 6QA,535,15,5,2,2,Yes,300,No,6008.348359
1/11/2008 11:40,7,E14 8JH,SE8 3JD,490,15,4,1,1.5,Yes,300,Yes,2024.56909
1/11/2008 12:20,348,EC1M 6HW,SW1P 3AU,490,15,6,2,1.5,No,80,No,2952.738559
1/11/2008 12:22,25,E1 8AH,SE1 2BN,375,15,4,1,2,No,40,Yes,1557.697018
1/11/2008 12:25,356,SE10 8RT,E2 0RY,535,15,6,2,2,Yes,80,No,6376.067283
1/11/2008 12:26,163,W10 6HQ,SW1P 3AU,455,15,5,1,2,Yes,80,Yes,6027.969807
1/11/2008 12:29,348,W6 9DJ,SW18 1NN,490,15,6,2,1.5,No,80,No,3789.356146
1/11/2008 12:39,15,SE11 4EA,SW1V 4QQ,470,15,4,1,1.5,No,300,Yes,2488.812769
1/11/2008 12:45,352,SE1 1TA,SW1P 3AU,570,15,6,2,1.5,No,300,No,2545.665532
1/11/2008 12:55,211,N7 6AR,N17 6QA,505,15,5,2,2,Yes,80,Yes,5064.193223
1/11/2008 12:57,4,SE17 1RL,SW1V 4QQ,360,15,4,1,1.5,Yes,80,No,3387.765193
1/11/2008 13:00,315,N13 4JD,N3 1DH,515,15,6,1,2,No,80,Yes,6494.163611
1/11/2008 13:06,302,W1F 7HH,SW1V 4QQ,460,15,6,1,1.5,No,120,No,2786.1538
1/11/2008 13:07,343,WC2E 8RF,SW1V 4QQ,640,15,6,2,1.5,Yes,300,Yes,2849.985614
1/11/2008 13:16,153,SE1 7PZ,SE1 2BN,370,15,5,1,1.5,No,40,Yes,2889.847228
1/11/2008 13:17,292,EC1R 0HA,SE1 2BN,460,15,6,1,1.5,Yes,80,No,3569.969888
1/11/2008 13:23,7,W6 9HW,W10 6HQ,490,15,4,1,1.5,Yes,300,Yes,3201.893971
1/11/2008 13:32,347,EC4V 4EG,SW1V 4QQ,540,15,6,2,1.5,No,80,Yes,3729.298057
1/11/2008 13:35,320,EC3A 5AY,SE1 2BN,545,15,6,1,2,No,300,No,1632.169415
1/11/2008 13:53,69,W1T 1NQ,SW1P 3AU,505,15,4,2,2,Yes,120,Yes,1968.860838
1/11/2008 14:14,320,E6 2JA,E7 8NW,545,15,6,1,2,No,300,No,984.0858702
1/11/2008 14:23,224,E1 7RQ,SW1P 3AU,515,15,5,2,2,No,300,No,4419.726915
1/11/2008 14:27,224,EC2A 3PE,SE1 2BN,515,15,5,2,2,No,300,No,3004.680515
1/11/2008 14:28,297,N1 1QN,E2 0RY,450,15,6,1,1.5,No,40,Yes,4073.890769
1/11/2008 14:28,29,SE16 5EJ,E2 0RY,435,15,4,1,2,No,120,Yes,2866.626066
1/11/2008 14:39,197,EC2V 8DP,SE1 2BN,500,15,5,2,1.5,Yes,120,Yes,2231.933019
1/11/2008 14:39,67,SE11 4LD,SW1P 3AU,485,15,4,2,2,Yes,80,Yes,1997.390798
1/11/2008 15:02,72,E8 1EJ,N17 6QA,515,15,4,2,2,Yes,300,No,5313.065029
1/11/2008 15:04,216,W1W 6PS,SW1P 3AU,535,15,5,2,2,Yes,300,No,2292.5717
1/11/2008 15:04,21,W1H 7PP,SW1P 3AU,455,15,4,1,2,Yes,120,Yes,2669.04777
1/11/2008 15:05,24,EC3A 8EP,SW1P 3AU,465,15,4,1,2,Yes,300,No,3761.452113
1/11/2008 15:16,61,SW13 9LW,W10 6HQ,460,15,4,2,1.5,No,120,Yes,5738.879333
1/11/2008 15:21,221,EC1R 4QL,SW1P 3AU,505,15,5,2,2,No,120,Yes,3166.557279
1/11/2008 15:24,315,CR0 1QD,SW12 9HD,515,15,6,1,2,No,80,Yes,8503.988358
1/11/2008 15:25,56,SE25 6EA,SE8 3JD,490,15,4,2,1.5,Yes,300,No,10065.69074
1/11/2008 15:31,367,EC1M 6DB,NW5 2QH,645,15,6,2,2,No,300,Yes,4116.469968
1/11/2008 15:36,315,N1 8HD,NW5 2QH,515,15,6,1,2,No,80,Yes,3363.534451
1/11/2008 15:46,197,CR7 6AW,SW12 9HD,500,15,5,2,1.5,Yes,120,Yes,5758.936013
1/11/2008 15:56,176,EC1A 9LB,SW1P 3AU,465,15,5,1,2,No,300,No,2723.803407
1/11/2008 16:05,28,E8 3BH,NW5 2QH,365,15,4,1,2,No,80,No,5089.841844
1/11/2008 16:06,163,E2 9LH,E2 0RY,455,15,5,1,2,Yes,80,Yes,712.7762622
